0,1,2,iml,4,5,3
0.0785799822124,0.00894802144555,0.000903612432546,3.0,7.92920034409e-07,1.26201271655e-10,5.16249303859e-05
0.125108595229,0.0155683703322,0.00166759971248,3.5,1.65018300391e-06,2.94294477676e-10,0.000100682497641
0.198959767736,0.0281781393375,0.00329243537692,4.0,3.89325673156e-06,8.22115153731e-10,0.000215721747443
0.311567715377,0.0529768891713,0.00701567944298,4.5,1.0742503849e-05,2.90054213981e-09,0.000517487533132
0.468391812386,0.101857623723,0.0160527297652,5.0,3.53549719726e-05,1.35093941589e-08,0.00139822400013
0.653516204575,0.193274550731,0.0383210151051,5.5,0.000137643807887,8.41954512776e-08,0.00417100005471
0.822648529335,0.343145976972,0.0901587486665,6.0,0.00060180625012,6.72640036337e-07,0.0129915883048
0.93257302171,0.540297537417,0.19415195029,6.5,0.00268319262807,6.16460317238e-06,0.0387655329676
0.981165688627,0.734753191381,0.359567658083,7.0,0.0108943288145,5.56563345828e-05,0.101473108822
0.9960103865,0.875770720057,0.55967180558,7.5,0.0370438142313,0.000434272153586,0.220862839948
0.999335917641,0.952838015526,0.744698705083,8.0,0.102217740849,0.00274290012952,0.396624505339
0.999911136536,0.985493221452,0.877556268962,8.5,0.228554624493,0.0136873001379,0.59775108227
0.999989929534,0.996304865464,0.951425800068,9.0,0.4145135303,0.0522611658903,0.774414718042
0.999998912231,0.999161898408,0.983359701362,9.5,0.61629777656,0.147243179271,0.892172963222
0.999999869432,0.999810940495,0.994650097646,10.0,0.778999939728,0.306020712043,0.953569529681
